language,languageLabel,statusLabel,native,ISO,countryLabel,walsCode,IDH,coordinates,Population
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,Spain,bqz,0.876,Point(-3.5 40.2),46733038
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,Spain,bso,0.876,Point(-3.5 40.2),46733038
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,Spain,bso,0.876,Point(-3.5 40.2),46733038
http://www.wikidata.org/entity/Q29507,Asturian,6b Threatened,450000,ast,Spain,ast,0.876,Point(-3.5 40.2),46733038
http://www.wikidata.org/entity/Q9166,Maltese,1 National,482880,mlt,United States of America,mlt,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q809,Polish,1 National,454000,pol,Poland,pol,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Turkey,ady,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Turkey,ash,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Turkey,adt,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q29507,Asturian,6b Threatened,450000,ast,Portugal,ast,0.83,Point(-9.183333333 38.7),10295909
http://www.wikidata.org/entity/Q13354,Yucatec Maya,5 Developing,706000,yua,Mexico,yct,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q33287,Ga,4 Educational,745000,gaa,Ghana,ga,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqb,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqb,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bsq,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bsq,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bql,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bql,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqh,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqh,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqg,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqg,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqi,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqi,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqn,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqn,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqo,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqo,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqr,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqr,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqs,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqs,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bqz,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bqz,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,464000,eus,France,bso,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,Basque,2 Provincial,537860,eus,France,bso,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q9142,Irish,3 Wider Communication,1030000,gle,United Kingdom,ird,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9142,Irish,3 Wider Communication,1030000,gle,United Kingdom,iri,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9142,Irish,3 Wider Communication,1030000,gle,United Kingdom,irm,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9166,Maltese,1 National,482880,mlt,United Kingdom,mlt,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9309,Welsh,2 Provincial,724000,cym,United Kingdom,wel,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q33335,Khmu,5 Developing,480000,kjg,People's Republic of China,kmu,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q33335,Khmu,5 Developing,480000,kjg,People's Republic of China,kmu,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Russia,ady,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Russia,ash,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Russia,adt,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q29561,Avaric,3 Wider Communication,715000,ava,Russia,ava,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q29561,Avaric,3 Wider Communication,766500,ava,Russia,ava,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q31746,Lezgian,4 Educational,633610,lez,Russia,lez,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q29561,Avaric,3 Wider Communication,715000,ava,Azerbaijan,ava,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q29561,Avaric,3 Wider Communication,766500,ava,Azerbaijan,ava,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q31746,Lezgian,4 Educational,633610,lez,Azerbaijan,lez,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q29561,Avaric,3 Wider Communication,715000,ava,Georgia,ava,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q29561,Avaric,3 Wider Communication,766500,ava,Georgia,ava,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q9166,Maltese,1 National,482880,mlt,Malta,mlt,0.839,Point(14.5 35.883333333),465292
http://www.wikidata.org/entity/Q13354,Yucatec Maya,5 Developing,706000,yua,Belize,yct,0.715,Point(-88.7 17.066666666),374681
http://www.wikidata.org/entity/Q33012,Batak Karo,6b Threatened,600000,btx,Indonesia,bkr,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33190,Buginese,3 Wider Communication,500000,bug,Indonesia,bug,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q9166,Maltese,1 National,482880,mlt,Australia,mlt,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q9309,Welsh,2 Provincial,724000,cym,Argentina,wel,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q9205,Khmer,1 National,1000000,khm,Cambodia,khm,0.582,Point(105.0 12.6),16005373
http://www.wikidata.org/entity/Q33223,Bodo,5 Developing,603000,brx,India,bod,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q13354,Yucatec Maya,5 Developing,706000,yua,Guatemala,yct,0.627,Point(-90.25 15.5),17263239
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Jordan,ady,0.748,Point(36.5 31.2),10428241
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Jordan,ash,0.748,Point(36.5 31.2),10428241
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Jordan,adt,0.748,Point(36.5 31.2),10428241
http://www.wikidata.org/entity/Q33335,Khmu,5 Developing,480000,kjg,Laos,kmu,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q13349,Mon,5 Developing,850000,mnw,Myanmar,mon,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Syria,ady,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Syria,ash,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q27776,Adyghe,2 Provincial,575900,ady,Syria,adt,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q13349,Mon,5 Developing,850000,mnw,Thailand,mon,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q33335,Khmu,5 Developing,480000,kjg,Thailand,kmu,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q9205,Khmer,1 National,1000000,khm,Vietnam,khm,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q33335,Khmu,5 Developing,480000,kjg,Vietnam,kmu,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q35602,Hawaiian Pidgin,5 Developing,700000,hwc,United States of America,hwc,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33357,Crimean Tatar,5 Developing,552740,crh,Turkey,cri,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q33968,Ossetian,5 Developing,599250,oss,Turkey,oss,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q34125,Tetum,5 Developing,463500,tet,Portugal,ttn,0.83,Point(-9.183333333 38.7),10295909
http://www.wikidata.org/entity/Q3788739,Shambala language,6a Vigorous,664000,ksb,Kenya,shm,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q34934,Awngi,4 Educational,490000,awn,Ethiopia,awn,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q35780,Lahu,4 Educational,450000,lhu,People's Republic of China,lah,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q36948,Tai Lü,2 Provincial,700000,khb,People's Republic of China,lu,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56516,Hani,6a Vigorous,740000,hni,People's Republic of China,han,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,560000,ahk,People's Republic of China,akh,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,600000,ahk,People's Republic of China,akh,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q934738,Hlai,6a Vigorous,700000,lic,People's Republic of China,lic,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q3112388,Sui,6a Vigorous,300000,swi,People's Republic of China,sui,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q35780,Lahu,4 Educational,450000,lhu,People's Republic of China,lah,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q36948,Tai Lü,2 Provincial,700000,khb,People's Republic of China,lu,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q56516,Hani,6a Vigorous,740000,hni,People's Republic of China,han,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,560000,ahk,People's Republic of China,akh,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,600000,ahk,People's Republic of China,akh,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q934738,Hlai,6a Vigorous,700000,lic,People's Republic of China,lic,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q3112388,Sui,6a Vigorous,300000,swi,People's Republic of China,sui,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q33357,Crimean Tatar,5 Developing,552740,crh,Russia,cri,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33968,Ossetian,5 Developing,599250,oss,Russia,oss,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q34299,Sakha,2 Provincial,450000,sah,Russia,ykt,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q3906614,Meadow Mari,4 Educational,365316,mhr,Russia,mme,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q3906614,Meadow Mari,4 Educational,470000,mhr,Russia,mme,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q3906614,Meadow Mari,4 Educational,482000,mhr,Russia,mme,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33357,Crimean Tatar,5 Developing,552740,crh,Ukraine,cri,0.747,Point(32.0 49.0),42558328
http://www.wikidata.org/entity/Q33357,Crimean Tatar,5 Developing,552740,crh,Romania,cri,0.793,Point(25.0 46.0),19586539
http://www.wikidata.org/entity/Q33357,Crimean Tatar,5 Developing,552740,crh,Bulgaria,cri,0.782,Point(25.5 42.75),7000039
http://www.wikidata.org/entity/Q33968,Ossetian,5 Developing,599250,oss,Georgia,oss,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q33424,Iban,3 Wider Communication,700000,iba,Indonesia,iba,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q34125,Tetum,5 Developing,463500,tet,Indonesia,ttn,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q36673,Toraja-Sa’dan,5 Developing,500000,sda,Indonesia,trd,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3056339,Rejang,6a Vigorous,350000,rej,Indonesia,rej,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6935584,Muna,6b Threatened,300000,mnb,Indonesia,mna,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33628,Lozi,4 Educational,600000,loz,South Africa,loz,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q36785,Southern Ndebele,1 National,640000,nbl,South Africa,ndb,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q2520717,Ronga,5 Developing,722000,rng,South Africa,rga,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q4670066,Tamasheq,5 Developing,281200,taq,Algeria,tsk,0.754,Point(1.0 28.0),41318142
http://www.wikidata.org/entity/Q33541,Karakalpak,5 Developing,583410,kaa,Uzbekistan,kkp,0.71,Point(66.0 41.0),33570609
http://www.wikidata.org/entity/Q34125,Tetum,5 Developing,463500,tet,Australia,ttn,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q34125,Tetum,5 Developing,463500,tet,East Timor,ttn,0.625,Point(125.75 -8.966667),1296311
http://www.wikidata.org/entity/Q33364,Fur,5 Developing,746000,fvr,Chad,fur,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q33954,Sango,1 National,500000,sag,Chad,san,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q33954,Sango,1 National,599000,sag,Chad,san,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q33919,Kui,6b Threatened,645000,uki,India,kui,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q35947,Kokborok,4 Educational,700000,trp,India,kok,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36147,Mizo,4 Educational,500000,lus,India,miz,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q3200721,Kuvi,5 Developing,350000,kxv,India,kuv,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q3450749,Arakanese,3 Wider Communication,765000,rki,India,Rakhine,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q35115,Kaqchikel,4 Educational,500000,cak,Guatemala,cak,0.627,Point(-90.25 15.5),17263239
http://www.wikidata.org/entity/Q35780,Lahu,4 Educational,450000,lhu,Laos,lah,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q36948,Tai Lü,2 Provincial,700000,khb,Laos,lu,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q56516,Hani,6a Vigorous,740000,hni,Laos,han,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,560000,ahk,Laos,akh,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,600000,ahk,Laos,akh,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q33424,Iban,3 Wider Communication,700000,iba,Malaysia,iba,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q35780,Lahu,4 Educational,450000,lhu,Myanmar,lah,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q36147,Mizo,4 Educational,500000,lus,Myanmar,miz,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q36948,Tai Lü,2 Provincial,700000,khb,Myanmar,lu,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,560000,ahk,Myanmar,akh,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,600000,ahk,Myanmar,akh,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q3450749,Arakanese,3 Wider Communication,765000,rki,Myanmar,Rakhine,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,560000,ahk,Thailand,akh,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,600000,ahk,Thailand,akh,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q56516,Hani,6a Vigorous,740000,hni,Vietnam,han,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,560000,ahk,Vietnam,akh,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q56643,Akha,5 Developing,600000,ahk,Vietnam,akh,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q35947,Kokborok,4 Educational,700000,trp,Bangladesh,kok,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q36147,Mizo,4 Educational,500000,lus,Bangladesh,miz,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q3450749,Arakanese,3 Wider Communication,765000,rki,Bangladesh,Rakhine,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q4670066,Tamasheq,5 Developing,281200,taq,Mali,tsk,0.427,Point(-4.0 17.0),18541980
http://www.wikidata.org/entity/Q33424,Iban,3 Wider Communication,700000,iba,Brunei,iba,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q33595,Iraqw,5 Developing,460000,irk,Tanzania,irq,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q36403,Pare,6a Vigorous,500000,asa,Tanzania,pre,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q626210,Mambwe-Lungu,5 Developing,674000,mgr,Tanzania,mmw,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q3788739,Shambala language,6a Vigorous,664000,ksb,Tanzania,shm,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q7684177,Tanzanian Sign Language,5 Developing,278000,tza,Tanzania,tsl,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q33954,Sango,1 National,500000,sag,Central African Republic,san,0.367,Point(20.9 6.7),4659080
http://www.wikidata.org/entity/Q33954,Sango,1 National,599000,sag,Central African Republic,san,0.367,Point(20.9 6.7),4659080
http://www.wikidata.org/entity/Q35035,Aja,5 Developing,781000,ajg,Togo,ajg,0.503,Point(1.183333 8.25),7797694
http://www.wikidata.org/entity/Q33628,Lozi,4 Educational,600000,loz,Zambia,loz,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q626210,Mambwe-Lungu,5 Developing,674000,mgr,Zambia,mmw,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q7673650,Tabwa,5 Developing,382000,tap,Zambia,tbw,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q33628,Lozi,4 Educational,600000,loz,Zimbabwe,loz,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q35035,Aja,5 Developing,781000,ajg,Benin,ajg,0.515,Point(2.183333333 8.833333333),11175692
http://www.wikidata.org/entity/Q33628,Lozi,4 Educational,600000,loz,Botswana,loz,0.717,Point(23.7 -22.2),2291661
http://www.wikidata.org/entity/Q35807,Lobi,5 Developing,440000,lob,Burkina Faso,lob,0.423,Point(-2.066667 12.266667),19193382
http://www.wikidata.org/entity/Q4670066,Tamasheq,5 Developing,281200,taq,Burkina Faso,tsk,0.423,Point(-2.066667 12.266667),19193382
http://www.wikidata.org/entity/Q33954,Sango,1 National,500000,sag,Democratic Republic of the Congo,san,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q33954,Sango,1 National,599000,sag,Democratic Republic of the Congo,san,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q7673650,Tabwa,5 Developing,382000,tap,Democratic Republic of the Congo,tbw,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q34129,Tigre,4 Educational,800000,tig,Eritrea,tgr,0.44,Point(38.25 15.483333),3497000
http://www.wikidata.org/entity/Q35807,Lobi,5 Developing,440000,lob,Ivory Coast,lob,0.492,Point(-6.0 8.0),24294750
http://www.wikidata.org/entity/Q35459,Ewondo,3 Wider Communication,578000,ewo,Cameroon,ewo,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q33661,Mauritian Creole,3 Wider Communication,600000,mfe,Mauritius,mcr,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q2520717,Ronga,5 Developing,722000,rng,Mozambique,rga,0.437,Point(35.0 -19.0),29668834
http://www.wikidata.org/entity/Q33628,Lozi,4 Educational,600000,loz,Namibia,loz,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q33900,Ndonga,4 Educational,810000,ndo,Namibia,ndo,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q4670066,Tamasheq,5 Developing,281200,taq,Niger,tsk,0.354,Point(10.0 17.0),21477348
http://www.wikidata.org/entity/Q34233,Okinawan,7 Shifting,984000,ryu,Japan,ryu,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q33350,Chechen,2 Provincial,1393900,che,Turkey,chc,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q35394,Domari,7 Shifting,1340000,rmt,Turkey,dom,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q33025,Beja,5 Developing,1178000,bej,Egypt,bej,0.696,Point(29.0 27.0),94798827
http://www.wikidata.org/entity/Q33675,Nuer,4 Educational,900000,nus,Ethiopia,nue,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q35481,Kafa,4 Educational,835000,kbr,Ethiopia,kef,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q36943,Wolaytta,3 Wider Communication,1500000,wal,Ethiopia,wly,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q32238,Dagbani,4 Educational,1000000,dag,Ghana,dgb,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q35159,Dagaare,4 Educational,1100000,dga,Ghana,dga,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q33332,Jingpho,3 Wider Communication,940000,kac,People's Republic of China,jng,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q34271,Tibetan,2 Provincial,1200000,bod,People's Republic of China,rpa,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q34271,Tibetan,2 Provincial,1200000,bod,People's Republic of China,jad,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q35379,Kam,6a Vigorous,1500000,kmc,People's Republic of China,don,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q33332,Jingpho,3 Wider Communication,940000,kac,People's Republic of China,jng,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q34271,Tibetan,2 Provincial,1200000,bod,People's Republic of China,rpa,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q34271,Tibetan,2 Provincial,1200000,bod,People's Republic of China,jad,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q35379,Kam,6a Vigorous,1500000,kmc,People's Republic of China,don,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q13389,Bashkir,2 Provincial,1200000,bak,Russia,bsk,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33348,Chuvash,2 Provincial,1279650,chv,Russia,chv,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33350,Chechen,2 Provincial,1393900,che,Russia,chc,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33348,Chuvash,2 Provincial,1279650,chv,Belarus,chv,0.798,Point(28.046666666 53.528333333),9349645
http://www.wikidata.org/entity/Q33348,Chuvash,2 Provincial,1279650,chv,Ukraine,chv,0.747,Point(32.0 49.0),42558328
http://www.wikidata.org/entity/Q34318,Talysh,4 Educational,1000000,tly,Azerbaijan,taz,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q34318,Talysh,4 Educational,1000000,tly,Azerbaijan,tls,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q33350,Chechen,2 Provincial,1393900,che,Georgia,chc,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q33348,Chuvash,2 Provincial,1279650,chv,Kazakhstan,chv,0.8,Point(68.0 48.0),18276500
http://www.wikidata.org/entity/Q33350,Chechen,2 Provincial,1393900,che,Kazakhstan,chc,0.8,Point(68.0 48.0),18276500
http://www.wikidata.org/entity/Q32704,Venda,1 National,1064000,ven,South Africa,ven,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q33348,Chuvash,2 Provincial,1279650,chv,Uzbekistan,chv,0.71,Point(66.0 41.0),33570609
http://www.wikidata.org/entity/Q35145,Ayacucho Quechua,3 Wider Communication,918200,quy,Peru,qay,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q35147,Cusco Quechua,3 Wider Communication,1500000,quz,Peru,qcu,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q33678,Mandinka,5 Developing,1350000,mnk,Chad,mdk,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q33678,Mandinka,5 Developing,1350000,mnk,Chad,mkg,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q56497,Chadian Arabic,3 Wider Communication,1100000,shu,Chad,abb,0.404,Point(19.4 15.466667),15477751
