,ISO,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
2005,cjs,Eurasia,53.0,88.0,0.0,RUS,2839.0,146804372.0,Point(94.25 66.416666666),1
2006,sht,North America,41.8333333333,-122.666666667,1.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2007,shj,Africa,10.8333333333,30.0,0.0,SDN,,40533330.0,Point(32.0 15.0),1
2008,shs,North America,52.0,-120.0,0.0,CAN,,37894799.0,Point(-109.0 56.0),1
2009,sjw,North America,40.0,-83.0,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2010,yuy,Eurasia,38.0,99.0,0.0,CHN,4000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
2011,snp,Papunesia,-6.08333333333,145.2,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2012,sid,Africa,6.66666666667,38.5,0.0,ETH,1800000.0,104957438.0,Point(40.0 9.0),1
2013,ski,Papunesia,-8.7,122.25,0.0,IDN,175000.0,270625568.0,Point(118.0 -2.0),1
2014,dau,Africa,12.3333333333,21.75,0.0,"['TCD', 'SDN']",,"[15477751.0, 40533330.0]","['Point(19.4 15.466667)', 'Point(32.0 15.0)']",2
2015,smr,Papunesia,2.5,96.25,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2016,snn,South America,0.333333333333,-76.25,0.0,"['ECU', 'COL']",,"[16624858.0, 49065615.0]","['Point(-78.0 -1.0)', 'Point(-74.0 4.0)']",2
2017,xsi,Papunesia,-5.95,147.333333333,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2018,sjr,Papunesia,-4.66666666667,152.916666667,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2019,baa,Papunesia,-7.0,156.833333333,0.0,SLB,7070.0,611343.0,Point(159.816666666 -9.466666666),1
2020,sis,North America,44.0,-124.0,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2021,sjd,Eurasia,67.0,37.0,0.0,RUS,500.0,146804372.0,Point(94.25 66.416666666),1
2022,sip,Eurasia,27.8333333333,88.5,0.0,IND,70000.0,1326093247.0,Point(83.0 22.8),1
2023,skh,Papunesia,2.66666666667,96.0,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2024,suk,Africa,-2.83333333333,32.0,0.0,TZA,5430000.0,57310019.0,Point(34.854 -6.307),1
2025,skv,Papunesia,-2.66666666667,140.916666667,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2026,sel,Eurasia,65.0,82.0,0.0,RUS,1023.0,146804372.0,Point(94.25 66.416666666),1
2027,tty,Papunesia,-2.91666666667,138.25,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2028,sub,Africa,-6.0,17.6666666667,0.0,COD,,86790567.0,Point(23.656 -2.88),1
2029,swv,Eurasia,28.0,75.5,0.0,IND,,1326093247.0,Point(83.0 22.8),1
2030,sbe,Papunesia,-10.5833333333,150.716666667,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2031,ndi,Africa,8.5,12.5,0.0,"['CMR', 'NGA']",,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
2032,suv,Eurasia,28.3333333333,93.25,0.0,IND,,1326093247.0,Point(83.0 22.8),1
2033,slv,Eurasia,46.0,15.0,0.0,"['CAN', 'HUN', 'USA', 'ITA', 'AUT', 'DEU', 'SVN', 'HRV', 'ZAF', 'ARG']",2400000.0,"[37894799.0, 9769526.0, 331449281.0, 60317000.0, 8809212.0, 83149300.0, 2066880.0, 4105493.0, 59622350.0, 44938712.0]","['Point(-109.0 56.0)', 'Point(19.0 47.0)', 'Point(-98.5795 39.828175)', 'Point(12.5 42.5)', 'Point(14.0 48.0)', 'Point(10.0 51.0)', 'Point(15.0 46.0)', 'Point(15.466667 45.25)', 'Point(24.0 -29.0)', 'Point(-64.0 -34.0)']",10
2034,spl,Papunesia,-6.16666666667,147.166666667,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2035,slr,Eurasia,35.0,103.0,0.0,CHN,70000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
2036,xsl,North America,60.0,-120.0,0.0,CAN,,37894799.0,Point(-109.0 56.0),1
2037,sly,Papunesia,-6.0,120.5,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2038,sif,Africa,11.0,-4.91666666667,0.0,BFA,,19193382.0,Point(-2.066667 12.266667),1
2039,sea,Eurasia,4.33333333333,101.666666667,0.0,MYS,,31624264.0,Point(108.0 3.0),1
2040,sza,Eurasia,3.0,103.0,0.0,MYS,,31624264.0,Point(108.0 3.0),1
2041,sii,Eurasia,7.0,93.75,0.0,IND,,1326093247.0,Point(83.0 22.8),1
2042,uma,North America,45.6666666667,-118.5,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2043,scl,Eurasia,36.0,74.0,0.0,"['IND', 'PAK']",,"[1326093247.0, 216565318.0]","['Point(83.0 22.8)', 'Point(71.0 30.0)']",2
2044,see,North America,42.5,-77.5,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2045,sef,Africa,9.5,-6.25,0.0,CIV,,24294750.0,Point(-6.0 8.0),1
2046,snc,Papunesia,-9.83333333333,147.833333333,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2047,sin,Eurasia,7.0,80.5,0.0,LKA,16000000.0,21444000.0,Point(81.0 7.0),1
2048,xsu,South America,4.5,-64.6666666667,0.0,"['BRA', 'VEN']",,"[210147125.0, 28515829.0]","['Point(-53.0 -14.0)', 'Point(-67.0 8.0)']",2
2049,snk,Africa,15.0,-10.5,0.0,"['MLI', 'GMB', 'GIN', 'GNB', 'CIV', 'MRT', 'SEN']",1096795.0,"[18541980.0, 2100568.0, 12717176.0, 1861283.0, 24294750.0, 4420184.0, 15850567.0]","['Point(-4.0 17.0)', 'Point(-15.5 13.5)', 'Point(-11.0 10.0)', 'Point(-15.0 12.0)', 'Point(-6.0 8.0)', 'Point(-11.0 21.0)', 'Point(-14.283333 14.366667)']",7
2050,sme,Eurasia,69.0,24.0,0.0,"['NOR', 'FIN', 'SWE']",25700.0,"[5391369.0, 5501043.0, 10379295.0]","['Point(11.0 65.0)', 'Point(27.0 65.0)', 'Point(15.0 61.0)']",3
2051,set,Papunesia,-2.58333333333,140.583333333,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2052,teu,Africa,2.58333333333,34.75,0.0,UGA,,42862958.0,Point(32.39 1.28),1
2053,sob,Papunesia,-1.91666666667,138.75,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2054,gru,Africa,8.5,38.5,0.0,ETH,,104957438.0,Point(40.0 9.0),1
2055,som,Africa,3.0,45.0,0.0,"['KEN', 'ETH', 'DJI', 'SOM']",25000000.0,"[48468138.0, 104957438.0, 956985.0, 11031386.0, 5780000.0]","['Point(38.0 0.1)', 'Point(40.0 9.0)', 'Point(42.433333 11.8)', 'Point(47.0 6.0)', 'Point(46.2 9.8)']",4
2056,sov,Papunesia,5.33333333333,132.25,0.0,PLW,600.0,21729.0,Point(134.55 7.466667),1
2057,sqt,Africa,12.5,54.0,0.0,YEM,,28250420.0,Point(48.0 15.5),1
2058,srb,Eurasia,20.0,84.3333333333,0.0,IND,410000.0,1326093247.0,Point(83.0 22.8),1
2059,hsb,Eurasia,51.8333333333,14.5,0.0,DEU,13300.0,83149300.0,Point(10.0 51.0),1
2060,spa,Eurasia,40.0,-4.0,0.0,"['ESP', 'USA', 'URY', 'MEX', 'AND', 'CUB', 'BLZ', 'CHL', 'ARG', 'PER', 'VEN', 'PRY', 'ECU', 'COL', 'BOL', 'GTM', 'HND', 'DOM', 'SLV', 'CRI', 'PAN', 'NIC', 'GNQ', 'GIB']",437000000.0,"[46733038.0, 331449281.0, 3456750.0, 124777324.0, 76177.0, 11484636.0, 374681.0, 18054726.0, 44938712.0, 29381884.0, 28515829.0, 6811297.0, 16624858.0, 49065615.0, 11051600.0, 17263239.0, 9265067.0, 10403761.0, 6420746.0, 4905769.0, 4098587.0, 6217581.0, 1267689.0, 33140.0]","['Point(-3.5 40.2)', 'Point(-98.5795 39.828175)', 'Point(-56.65 -32.733333333)', 'Point(-102.0 23.0)', 'Point(1.555277777 42.558333333)', 'Point(-79.5 22.0)', 'Point(-88.7 17.066666666)', 'Point(-71.0 -33.0)', 'Point(-64.0 -34.0)', 'Point(-76.0 -9.4)', 'Point(-67.0 8.0)', 'Point(-58.0 -23.5)', 'Point(-78.0 -1.0)', 'Point(-74.0 4.0)', 'Point(-64.991228611 -17.056869611)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-70.2 18.8)', 'Point(-88.866111 13.668889)', 'Point(-84.0 10.0)', 'Point(-80.366667 8.616667)', 'Point(-85.0 13.0)', 'Point(10.0 1.5)', 'Point(-5.345361111 36.13775)']",24
2061,spa,Eurasia,28.0,-15.5833333333,0.0,"['ESP', 'USA', 'URY', 'MEX', 'AND', 'CUB', 'BLZ', 'CHL', 'ARG', 'PER', 'VEN', 'PRY', 'ECU', 'COL', 'BOL', 'GTM', 'HND', 'DOM', 'SLV', 'CRI', 'PAN', 'NIC', 'GNQ', 'GIB']",437000000.0,"[46733038.0, 331449281.0, 3456750.0, 124777324.0, 76177.0, 11484636.0, 374681.0, 18054726.0, 44938712.0, 29381884.0, 28515829.0, 6811297.0, 16624858.0, 49065615.0, 11051600.0, 17263239.0, 9265067.0, 10403761.0, 6420746.0, 4905769.0, 4098587.0, 6217581.0, 1267689.0, 33140.0]","['Point(-3.5 40.2)', 'Point(-98.5795 39.828175)', 'Point(-56.65 -32.733333333)', 'Point(-102.0 23.0)', 'Point(1.555277777 42.558333333)', 'Point(-79.5 22.0)', 'Point(-88.7 17.066666666)', 'Point(-71.0 -33.0)', 'Point(-64.0 -34.0)', 'Point(-76.0 -9.4)', 'Point(-67.0 8.0)', 'Point(-58.0 -23.5)', 'Point(-78.0 -1.0)', 'Point(-74.0 4.0)', 'Point(-64.991228611 -17.056869611)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-70.2 18.8)', 'Point(-88.866111 13.668889)', 'Point(-84.0 10.0)', 'Point(-80.366667 8.616667)', 'Point(-85.0 13.0)', 'Point(10.0 1.5)', 'Point(-5.345361111 36.13775)']",24
2062,spo,North America,47.6666666667,-117.75,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2063,slh,North America,47.25,-122.5,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2064,squ,North America,49.6666666667,-123.166666667,0.0,CAN,,37894799.0,Point(-109.0 56.0),1
2065,srn,South America,5.83333333333,-55.3333333333,0.0,SUR,415700.0,563402.0,Point(-56.0 4.0),1
2066,srs,North America,52.5,-116.0,0.0,CAN,,37894799.0,Point(-109.0 56.0),1
2067,sro,Eurasia,40.0,9.0,0.0,ITA,,60317000.0,Point(12.5 42.5),1
2068,kpm,Eurasia,11.5,108.0,0.0,VNM,,94660000.0,Point(108.0 16.0),1
2069,sri,South America,0.75,-70.1666666667,0.0,"['BRA', 'COL']",,"[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']",2
2070,dsb,Eurasia,51.75,14.3333333333,0.0,DEU,6670.0,83149300.0,Point(10.0 51.0),1
2071,srm,South America,4.5,-55.5,0.0,"['FRA', 'SUR']",90000.0,"[66628000.0, 563402.0]","['Point(2.0 47.0)', 'Point(-56.0 4.0)']",2
2072,srq,South America,-15.5833333333,-64.0,0.0,BOL,400.0,11051600.0,Point(-64.991228611 -17.056869611),1
2073,ssd,Papunesia,-5.5,146.0,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2074,ser,North America,34.5,-117.0,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2075,slu,Papunesia,-8.2,131.0,0.0,IDN,1823.0,270625568.0,Point(118.0 -2.0),1
2076,fos,Papunesia,23.0,120.25,0.0,TWN,,23593794.0,Point(121.0 24.0),1
2077,sld,Africa,10.8333333333,-2.66666666667,0.0,BFA,,19193382.0,Point(-2.066667 12.266667),1
2078,bwo,Africa,10.4166666667,36.1666666667,0.0,ETH,,104957438.0,Point(40.0 9.0),1
2079,sce,Eurasia,31.5,107.5,0.0,CHN,200000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
2080,sat,Eurasia,24.5,87.0,0.0,"['IND', 'NPL', 'BGD', 'BTN']",6000000.0,"[1326093247.0, 30327877.0, 165775000.0, 807610.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)', 'Point(89.866667 24.016667)', 'Point(90.5 27.45)']",4
2081,nso,Africa,-24.0,29.0,0.0,ZAF,4100000.0,59622350.0,Point(24.0 -29.0),1
2082,sto,North America,53.75,-116.5,0.0,CAN,,37894799.0,Point(-109.0 56.0),1
2083,sbs,Africa,-17.75,24.9166666667,0.0,"['ZMB', 'BWA', 'NAM']",,"[17094130.0, 2291661.0, 2533794.0]","['Point(28.0 -14.0)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']",3
2084,tgo,Papunesia,-11.5,153.45,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2085,sue,Papunesia,-7.75,147.55,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2086,sjg,Africa,13.75,21.5,0.0,TCD,,15477751.0,Point(19.4 15.466667),1
2087,swi,Eurasia,26.0,107.5,0.0,CHN,300000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
2088,sui,Papunesia,-8.0,141.75,0.0,PNG,3500.0,8935000.0,Point(147.0 -6.3),1
2089,sua,Papunesia,-5.08333333333,151.916666667,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2090,yan,North America,13.0,-84.5,0.0,"['HND', 'NIC']",,"[9265067.0, 6217581.0]","['Point(-86.816667 14.633333)', 'Point(-85.0 13.0)']",2
2091,sun,Papunesia,-7.0,107.0,0.0,IDN,27000000.0,270625568.0,Point(118.0 -2.0),1
2092,spp,Africa,11.5,-5.58333333333,0.0,MLI,,18541980.0,Point(-4.0 17.0),1
2093,sgz,Papunesia,-4.0,152.766666667,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2094,sus,Africa,10.0,-13.0,0.0,"['GIN', 'SLE']",,"[12717176.0, 7557212.0]","['Point(-11.0 10.0)', 'Point(-12.1 8.5)']",2
2095,sva,Eurasia,43.0,42.5,0.0,GEO,15000.0,3717100.0,Point(43.733330555 42.016669444),1
2096,slk,Eurasia,49.0,20.0,0.0,"['HUN', 'UKR', 'SVK', 'ROU', 'SRB']",6000000.0,"[9769526.0, 42558328.0, 5397036.0, 19586539.0, 7022268.0]","['Point(19.0 47.0)', 'Point(32.0 49.0)', 'Point(20.0 49.0)', 'Point(25.0 46.0)', 'Point(20.933333333 43.95)']",5
2097,svs,Papunesia,-9.13333333333,159.8,0.0,SLB,,611343.0,Point(159.816666666 -9.466666666),1
2098,swl,Eurasia,59.0,15.0,0.0,SWE,,10379295.0,Point(15.0 61.0),1
2099,swh,Africa,-6.5,39.0,0.0,"['KEN', 'TZA', 'BDI', 'MOZ', 'UGA', 'SOM']",82300000.0,"[48468138.0, 57310019.0, 11530580.0, 29668834.0, 42862958.0, 11031386.0]","['Point(38.0 0.1)', 'Point(34.854 -6.307)', 'Point(29.816667 -3.666667)', 'Point(35.0 -19.0)', 'Point(32.39 1.28)', 'Point(47.0 6.0)']",6
2100,swe,Eurasia,60.0,15.0,0.0,"['FIN', 'SWE', 'ALA']",9244250.0,"[5501043.0, 10379295.0, 28983.0]","['Point(27.0 65.0)', 'Point(15.0 61.0)', 'Point(20.0 60.25)']",3
2101,swe,Eurasia,64.25,19.75,0.0,"['FIN', 'SWE', 'ALA']",9244250.0,"[5501043.0, 10379295.0, 28983.0]","['Point(27.0 65.0)', 'Point(15.0 61.0)', 'Point(20.0 60.25)']",3
2102,szw,Papunesia,0.5,128.0,0.0,IDN,12000.0,270625568.0,Point(118.0 -2.0),1
2103,ssw,Africa,-26.5,31.0,0.0,"['ZAF', 'MOZ', 'SWZ']",2034200.0,"[59622350.0, 29668834.0, 1124753.0]","['Point(24.0 -29.0)', 'Point(35.0 -19.0)', 'Point(31.433333 -26.483333)']",3
2104,ybe,Eurasia,38.75,99.75,0.0,CHN,4600.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
2105,sll,Papunesia,-6.28333333333,145.033333333,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2106,mky,Papunesia,0.0,127.5,0.0,IDN,20000.0,270625568.0,Point(118.0 -2.0),1
2107,tna,South America,-13.5,-68.0,0.0,BOL,,11051600.0,Point(-64.991228611 -17.056869611),1
2108,sps,Papunesia,-5.53333333333,154.633333333,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2109,tgl,Papunesia,15.0,121.0,0.0,PHL,45000000.0,100981437.0,Point(123.0 12.0),1
2110,tah,Papunesia,-17.6666666667,-149.583333333,0.0,FRA,68000.0,66628000.0,Point(2.0 47.0),1
2111,thv,Africa,19.0,9.0,0.0,"['DZA', 'LBY', 'NER']",112900.0,"[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']",3
2112,thv,Africa,25.0,10.1666666667,0.0,"['DZA', 'LBY', 'NER']",112900.0,"[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']",3
2113,thv,Africa,23.0,6.0,0.0,"['DZA', 'LBY', 'NER']",112900.0,"[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']",3
2114,tgk,Eurasia,38.6666666667,70.0,0.0,"['UZB', 'TJK', 'AFG']",14000000.0,"[33570609.0, 8921343.0, 36643815.0]","['Point(66.0 41.0)', 'Point(71.366667 38.583333)', 'Point(66.0 34.0)']",3
2115,tbc,Papunesia,-4.66666666667,146.0,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2116,tlj,Africa,0.416666666667,29.6666666667,0.0,"['COD', 'UGA']",,"[86790567.0, 42862958.0]","['Point(23.656 -2.88)', 'Point(32.39 1.28)']",2
2117,tan,Africa,9.75,11.3333333333,0.0,NGA,130000.0,190886311.0,Point(8.0 9.0),1
2118,tro,Eurasia,24.25,94.1666666667,0.0,IND,,1326093247.0,Point(83.0 22.8),1
2119,gpn,Papunesia,-4.08333333333,144.5,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2120,tae,South America,1.0,-69.1666666667,0.0,BRA,,210147125.0,Point(-53.0 -14.0),1
2121,shi,Africa,31.0,-5.0,0.0,MAR,8000000.0,36029138.0,Point(-6.0 32.0),1
2122,txx,Papunesia,5.5,115.5,0.0,MYS,,31624264.0,Point(108.0 3.0),1
2123,tya,Papunesia,-5.75,145.333333333,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2124,tbo,Papunesia,-10.3333333333,150.666666667,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2125,cks,Papunesia,-22.0,166.333333333,0.0,FRA,,66628000.0,Point(2.0 47.0),1
2126,tly,Eurasia,38.75,48.6666666667,0.0,"['AZE', 'IRN']",1000000.0,"[10127874.0, 79966230.0]","['Point(47.7 40.3)', 'Point(53.0 32.0)']",2
2127,tly,Eurasia,37.0,49.0,0.0,"['AZE', 'IRN']",1000000.0,"[10127874.0, 79966230.0]","['Point(47.7 40.3)', 'Point(53.0 32.0)']",2
2128,sst,Papunesia,-6.08333333333,145.0,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2129,tub,North America,36.0,-118.333333333,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2130,tig,Africa,15.5,38.0,0.0,"['ERI', 'SDN']",800000.0,"[3497000.0, 40533330.0]","['Point(38.25 15.483333)', 'Point(32.0 15.0)']",2
2131,tig,Africa,16.5,38.5,0.0,"['ERI', 'SDN']",800000.0,"[3497000.0, 40533330.0]","['Point(38.25 15.483333)', 'Point(32.0 15.0)']",2
2132,tnm,Papunesia,-2.45,140.416666667,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2133,tbl,Papunesia,6.16666666667,124.5,0.0,PHL,,100981437.0,Point(123.0 12.0),1
2134,tby,Papunesia,1.5,127.25,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2135,tab,Eurasia,41.8333333333,47.9166666667,0.0,RUS,126900.0,146804372.0,Point(94.25 66.416666666),1
2136,tti,Papunesia,-2.58333333333,140.666666667,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2137,tap,Africa,-8.0,29.5,0.0,"['ZMB', 'COD']",382000.0,"[17094130.0, 86790567.0]","['Point(28.0 -14.0)', 'Point(23.656 -2.88)']",2
2138,skj,Eurasia,28.9166666667,83.75,0.0,NPL,,30327877.0,Point(84.0 28.0),1
2139,tar,North America,27.5,-107.5,0.0,MEX,,124777324.0,Point(-102.0 23.0),1
2140,tcx,Eurasia,11.4166666667,76.75,0.0,IND,,1326093247.0,Point(83.0 22.8),1
2141,ttc,North America,15.4166666667,-92.0833333333,0.0,"['MEX', 'GTM']",,"[124777324.0, 17263239.0]","['Point(-102.0 23.0)', 'Point(-90.25 15.5)']",2
2142,tee,North America,20.5,-98.0,0.0,MEX,,124777324.0,Point(-102.0 23.0),1
2143,teh,South America,-48.0,-68.0,0.0,ARG,,44938712.0,Point(-64.0 -34.0),1
2144,tel,Eurasia,16.0,79.0,0.0,IND,74244300.0,1326093247.0,Point(83.0 22.8),1
2145,kdh,Africa,8.66666666667,0.5,0.0,"['TGO', 'BEN']",,"[7797694.0, 11175692.0]","['Point(1.183333 8.25)', 'Point(2.183333333 8.833333333)']",2
2146,tex,Africa,4.41666666667,32.5,0.0,SSD,,12575714.0,Point(30.0 7.0),1
2147,tio,Papunesia,-5.66666666667,155.0,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2148,tpt,North America,20.5833333333,-98.25,0.0,MEX,,124777324.0,Point(-102.0 23.0),1
2149,ttr,Africa,11.0,11.8333333333,0.0,NGA,,190886311.0,Point(8.0 9.0),1
2150,teo,Africa,1.83333333333,33.8333333333,0.0,"['KEN', 'UGA']",,"[48468138.0, 42862958.0]","['Point(38.0 0.1)', 'Point(32.39 1.28)']",2
2151,tll,Africa,-4.0,24.0,0.0,COD,,86790567.0,Point(23.656 -2.88),1
2152,tew,North America,35.8333333333,-110.416666667,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2153,tew,North America,36.25,-106.166666667,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2154,tew,North America,36.0833333333,-106.083333333,0.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2155,kmz,Eurasia,37.0,59.0,0.0,IRN,886000.0,79966230.0,Point(53.0 32.0),1
2156,kmz,Eurasia,36.6666666667,56.0,0.0,IRN,886000.0,79966230.0,Point(53.0 32.0),1
2157,hrc,Papunesia,-3.46666666667,153.2,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2158,tbw,Papunesia,9.5,118.5,0.0,PHL,,100981437.0,Point(123.0 12.0),1
2159,tgc,Papunesia,-2.71666666667,150.8,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2160,tsj,Eurasia,27.8333333333,92.1666666667,0.0,"['CHN', 'IND', 'BTN']",175000.0,"[1409517397.0, 1443497378.0, 1326093247.0, 807610.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)', 'Point(90.5 27.45)']",3
2161,tzn,Papunesia,-7.71666666667,126.75,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2162,tsv,Africa,-1.5,11.3333333333,0.0,GAB,,2025137.0,Point(11.5 -0.683330555),1
2163,swt,Papunesia,-8.28333333333,125.083333333,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2164,txn,Papunesia,-6.5,134.166666667,0.0,IDN,7910.0,270625568.0,Point(118.0 -2.0),1
2165,tha,Eurasia,16.0,101.0,0.0,"['KHM', 'THA']",40000000.0,"[16005373.0, 65931550.0]","['Point(105.0 12.6)', 'Point(101.0 14.0)']",2
2166,tcz,Eurasia,24.4166666667,93.9166666667,0.0,"['IND', 'MMR']",,"[1326093247.0, 53370609.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)']",2
2167,ths,Eurasia,29.0,83.75,0.0,NPL,,30327877.0,Point(84.0 28.0),1
2168,thf,Eurasia,27.75,86.0,0.0,NPL,,30327877.0,Point(84.0 28.0),1
2169,thp,North America,49.75,-121.75,0.0,CAN,440.0,37894799.0,Point(-109.0 56.0),1
2170,typ,Australia,-14.8333333333,143.166666667,0.0,AUS,,24511800.0,Point(137.0 -28.0),1
2171,kps,Papunesia,-1.5,132.0,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2172,tdh,Eurasia,27.4166666667,86.5,0.0,"['IND', 'NPL']",,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
2173,ssf,Papunesia,23.8833333333,120.916666667,0.0,TWN,,23593794.0,Point(121.0 24.0),1
2174,thd,Australia,-14.5833333333,141.833333333,0.0,AUS,,24511800.0,Point(137.0 -28.0),1
2175,tms,Africa,11.6666666667,29.25,0.0,SDN,,40533330.0,Point(32.0 15.0),1
2176,tca,South America,-4.0,-70.5,0.0,"['BRA', 'PER', 'COL']",,"[210147125.0, 29381884.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-76.0 -9.4)', 'Point(-74.0 4.0)']",3
2177,tvo,Papunesia,0.75,127.5,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2178,tif,Papunesia,-5.0,141.333333333,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2179,tir,Africa,14.5,38.5,0.0,"['ETH', 'ERI']",7507780.0,"[104957438.0, 3497000.0]","['Point(40.0 9.0)', 'Point(38.25 15.483333)']",2
2180,tik,Africa,5.83333333333,11.6666666667,0.0,CMR,,24053727.0,Point(12.0 7.0),1
2181,til,North America,45.3333333333,-123.75,1.0,USA,,331449281.0,Point(-98.5795 39.828175),1
2182,tih,Papunesia,5.0,116.0,0.0,MYS,,31624264.0,Point(108.0 3.0),1
2183,cir,Papunesia,-21.6666666667,165.75,0.0,FRA,,66628000.0,Point(2.0 47.0),1
2184,tri,South America,3.25,-55.75,0.0,"['BRA', 'SUR']",,"[210147125.0, 563402.0]","['Point(-53.0 -14.0)', 'Point(-56.0 4.0)']",2
2185,tiv,Africa,7.5,9.0,0.0,"['CMR', 'NGA']",,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
2186,tiw,Australia,-11.5,131.0,0.0,AUS,1500.0,24511800.0,Point(137.0 -28.0),1
2187,tkl,Papunesia,-9.0,-172.0,0.0,TKL,3300.0,1499.0,Point(-171.833333333 -9.166666666),1
2188,bag,Africa,4.58333333333,11.5,0.0,CMR,,24053727.0,Point(12.0 7.0),1
2189,tuk,Eurasia,40.0,58.0,0.0,"['IRN', 'TKM', 'AFG']",6975120.0,"[79966230.0, 5850901.0, 36643815.0]","['Point(53.0 32.0)', 'Point(60.0 39.0)', 'Point(66.0 34.0)']",3
2190,kkw,Africa,-2.33333333333,14.5,0.0,COG,38800.0,5260750.0,Point(15.383330555 -0.75),1
2191,ksd,Papunesia,-4.25,152.083333333,0.0,PNG,100000.0,8935000.0,Point(147.0 -6.3),1
2192,tld,Papunesia,4.25,126.75,0.0,IDN,,270625568.0,Point(118.0 -2.0),1
2193,tlf,Papunesia,-5.0,141.75,0.0,PNG,,8935000.0,Point(147.0 -6.3),1
2194,tli,North America,59.0,-135.0,0.0,"['CAN', 'USA']",845.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
